location,area,price,price_currency,status,new/resale,price_negotiable,description,security_deposit,facing,furnished,age of property,Lift(s),Full Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,locality_score,project_score,builder_experience,Hospital,Multipurpose Room,Rain Water Harvesting,Vaastu Compliant,ATM,Car Parking,Intercom,Maintenance Staff,School,Shopping Mall,Staff Quarter,Golf Course,Cafeteria,Indoor Games
Mullanpur,1800,12400000,INR,,0,0,"This plot is available for sale and is located in the heart of Mullanpur. It is facing north direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",1,north,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Mullanpur,900,5400000,INR,,0,0,"A plot is available at a prime location in Mullanpur. It has an area of 900 sqft. The property is available at a price of Rs. 54.00 lac . It is facing north direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ",1,north,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
kharar landran road,900,1999000,INR,,1,1,"This plot is situated in kharar landran road, Chandigarh. It has an area of 900 sqft. The property is available at a price of Rs. 19.99 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,,,,,1.0,1.0
New Chandigarh Mullanpur,3600,17823400,INR,,1,0,"This plot is available for sale and is located in the heart of New Chandigarh Mullanpur. It has an area of 3600 sqft. The property is available at a price of Rs. 1.78 cr . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
New Chandigarh Mullanpur,2250,10975000,INR,,1,0,"This plot is situated in New Chandigarh Mullanpur. It has an area of 2250 sqft. The property is available at a price of Rs. 1.10 cr . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
New Chandigarh Mullanpur,2700,13170000,INR,,1,0,"This plot is situated in New Chandigarh Mullanpur, Chandigarh. It has an area of 2700 sqft. The property is available at a price of Rs. 1.32 cr . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
New Chandigarh Mullanpur,3150,15365000,INR,,1,0,"A plot property is available for sale in New Chandigarh Mullanpur, Chandigarh. It has a salable area of 3150 sqft and is available at a price of Rs. 4,877 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
kharar landran road,900,1999000,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has a salable area of 900 sqft and is available at a price of Rs. 2,221 per sqft. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,,,,1.0,1.0
Sector 120,900,4000000,INR,,0,0,"A plot is available for sale in Sector 120, Chandigarh. It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",1,east,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Sector 120,1350,6000000,INR,,0,1,Availaible 100/120/130/150 sqyds Plots in Jubilee Park Lane Sector 120 Mohali. Flexible and Easy payment plan. Possession in 1 Year. Property on Excatly on NH 21 National Highway. Call Rudra Properties Sector 70 Mohali for best and fair deal.,1,northeast,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Patiala Road Zirakpur,990,3300000,INR,,1,1,"This plot is available for sale and is located in the heart of Patiala Road Zirakpur. It has an area of 990 sqft and is priced at Rs. 33.00 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Patiala Road Zirakpur,900,3000000,INR,,1,1,"A plot is available at a prime location in Patiala Road Zirakpur. It has a salable area of 900 sqft and is available at a price of Rs. 3,333 per sqft. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Patiala Road Zirakpur,1125,3100000,INR,,1,1,"Chandigarh Royale City is strategically located in Aerocity and is a well-planned project. It is spread over a sprawling area of 78 Acre. There are in total 1200 units in this project. The units are all ready to move in in.

This well-designed site has 1 towers, each with its own advantage.

The commencement certificate of Chandigarh Royale City has been granted. And the occupancy certificate is not granted. This project has been developed by the well-known builder Royale Estate Group.

At Chandigarh Royale City you get to enjoy the best of facilities and amenities, such as Power Back Up, Rain Water Harvesting, Swimming Pool, Park, Security, Vaastu Compliant, Visitor Parking, Intercom Facility. The complete address of the site is Near Aerocity, Mohali. Its pincode is 140501. Enjoy the comforts of living in Chandigarh Royale City with all modern conveniences at your disposal.",1,northeast,0,0,0,0,1,0,1,0,0,0,1,0,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0
Mullanpur,4500,41000000,INR,,0,0,"500 Sq. yd Residential Plot In ECO City-1 in New Chandigarh.

Govt Gamada Approved Project
Adjoining DLF HYDE PARK
Rear Approved Project
Chandigarh 03 KM
Punjab University 06 KM
Sector 17 Chd 08 KM
ISBT 43 Bus Stand 12 KM
Near Medicity Hub",1,east,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Patiala Road Zirakpur,900,2690000,INR,,1,1,"Chandigarh Royale City is a unique, exclusive and the first-of-its-kind township project in the Tri-City, under the State Government's special Township Policy. The township is a project to build a futuristic landmark with areas and concepts designed to cater to everyone's needs within a family.",1,northeast,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,1.0,,,1.0,,,,,
kharar landran road,900,1990000,INR,,1,1,"This plot is situated in kharar landran road. It has an area of 900 sqft. The property is available at a price of Rs. 19.90 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,,,,1.0,1.0
Dera Bassi,900,1499000,INR,,1,1,"A plot is available for sale in Buildcon Vasant Vihar, Dera Bassi, Chandigarh. It has an area of 900 sqft. The property is available at a price of Rs. 14.99 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,1,1,0,0,1,0,7.1,,123.0,,,,,,1.0,,,,,,,,1.0
Patiala Road Zirakpur,900,2690000,INR,,1,1,"Chandigarh Royale City is a unique, exclusive and the first-of-its-kind township project in the Tri-City, under the State Government's special Township Policy. The township is a project to build a futuristic landmark with areas and concepts designed to cater to everyone's needs within a family.",1,northeast,0,0,0,0,1,0,0,0,0,0,0,0,,,,1.0,,,,,1.0,,,1.0,,,,,
Dera Bassi,900,1490000,INR,,1,1,"A plot property is available for sale in Dera Bassi, Chandigarh. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,0,0,1,0,,,,,,,,,1.0,,,,,,,,
Dera Bassi,1440,5280000,INR,,1,0,"It has an area of 1440 sqft and is priced at Rs. 52.80 lac . It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,7.1,,123.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Patiala Road Zirakpur,1800,4000000,INR,,1,0,"This plot is available for sale and is located in the heart of Patiala Road Zirakpur. It has a salable area of 1800 sqft and is available at a price of Rs. 2,222 per sqft. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,250,3497500,INR,,1,0,"This plot is situated in Dera Bassi. It has an area of 250 sqft. The property is available at a price of Rs. 34.97 lac . It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,7.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Patiala Road Zirakpur,1350,3030000,INR,,1,0,"A plot is available at a prime location in Patiala Road Zirakpur. It has a salable area of 1350 sqft and is available at a price of Rs. 2,244 per sqft. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Patiala Road Zirakpur,990,2222000,INR,,1,0,"This plot is situated in Patiala Road Zirakpur, Chandigarh. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dera Bassi,900,800000,INR,,1,0,"Mascot City is the flagship real estate venture of the Ranacos Group that promises to deliver ultra-affordable, eco-friendly dream homes for one-and-all. A multitude of luxurious amenities are proposed at a fraction of cost with the safety of the residents being one of the highest priorities. A convenient 30-minutes drive from Chandigarh and proximity to Mohali and Panchkula makes mobilization convenient. The concept of green & clean life and access to all the public conveniences are thoughtfully incorporated to improve the quality of life. At Mascot City, you enjoy the glory of owning your own plot or home at an unimaginable price, yet enjoy the finest amenities of the rich & famous.This project is developed and marketed by Rana Infracon (India) Pvt. Ltd.",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Patiala Road Zirakpur,900,2000000,INR,,1,0,"This plot is situated in Patiala Road Zirakpur, Chandigarh. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Patiala Road Zirakpur,900,2000000,INR,,1,0,"A plot is available at a prime location in Patiala Road Zirakpur. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",1,northeast,0,0,0,1,1,1,1,1,1,1,1,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Patiala Road Zirakpur,130,3068000,INR,,1,1,"A plot is available at a prime location in Patiala Road Zirakpur. It has an area of 130 sqft and is priced at Rs. 30.68 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,,,,,,
